t,m0,m1,m2,m3,px,py,pz
7.2920065252854815,0.0,0.0,0.0,0.0,-0.0012435910000014871,0.0027418140000001756,-0.09704643499999999
7.377650897226753,0.0,0.0,0.0,0.0,-0.001224518000000785,0.002615928999999184,-0.09638425699999997
7.463295269168026,0.0,0.0,0.0,0.0,-0.0012226109999993184,0.0025653840000003925,-0.098155051
7.548939641109299,0.0,0.0,0.0,0.0,-0.0013847350000020242,0.002615928999999184,-0.09709793299999997
7.634584013050571,0.0,0.0,0.0,0.0,-0.0015811919999997315,0.0027236940000001653,-0.097883522
7.720228384991843,0.0,0.0,0.0,0.0,-0.0017185210000008055,0.002791404999999969,-0.099027961
7.805872756933116,0.0,0.0,0.0,0.0,-0.0019760130000001652,0.002962113000000599,-0.09845057099999999
7.891517128874388,0.0,0.0,0.0,0.0,-0.002405166999999153,0.003337860000000248,-0.10024926099999998
7.977161500815661,0.0,0.0,0.0,0.0,-0.0025463109999996902,0.003461837999999773,-0.100485414
8.062805872756933,0.0,0.0,0.0,0.0,-0.002759934000000186,0.0036334989999993184,-0.10312825399999997
8.148450244698205,0.0,0.0,0.0,0.0,-0.0028476720000014666,0.003596306000000382,-0.101865023
8.234094616639478,0.0,0.0,0.0,0.0,-0.0029010770000006403,0.0035800940000001447,-0.10309231299999999
8.31973898858075,0.0,0.0,0.0,0.0,-0.0029296880000018177,0.0035114289999995663,-0.10398995899999997
8.405383360522023,0.0,0.0,0.0,0.0,-0.0029277800000002685,0.0034084320000005164,-0.103871822
8.491027732463296,0.0,0.0,0.0,0.0,-0.0029296880000018177,0.003254890999999205,-0.10623940799999998
8.576672104404567,0.0,0.0,0.0,0.0,-0.0029010770000006403,0.003037452999999246,-0.105353743
8.66231647634584,0.0,0.0,0.0,0.0,-0.0029087069999995663,0.002846718000000692,-0.106172502
8.747960848287113,0.0,0.0,0.0,0.0,-0.002952576000001983,0.0026865009999994527,-0.10737529400000001
8.833605220228385,0.0,0.0,0.0,0.0,-0.0029315949999997315,0.0025081639999999794,-0.10656508799999997
8.919249592169658,0.0,0.0,0.0,0.0,-0.0029487609999989672,0.0023326879999991945,-0.10825452199999996
9.00489396411093,0.0,0.0,0.0,0.0,-0.0029010770000006403,0.002214432000000599,-0.107769787
9.090538336052202,0.0,0.0,0.0,0.0,-0.002964020000000289,0.0019559860000004647,-0.110229254
9.176182707993474,0.0,0.0,0.0,0.0,-0.002992630000001384,0.0017938619999995353,-0.10859417899999996
9.261827079934747,0.0,0.0,0.0,0.0,-0.0030727390000002686,0.0016565320000001549,-0.109803229
9.34747145187602,0.0,0.0,0.0,0.0,-0.003133774000001921,0.001594543999999587,-0.11034369499999996
9.433115823817293,0.0,0.0,0.0,0.0,-0.003232956000001508,0.001527786000000475,-0.110010475
9.518760195758565,0.0,0.0,0.0,0.0,-0.003377915000001508,0.0014848710000006093,-0.112052023
9.604404567699836,0.0,0.0,0.0,0.0,-0.0034751889999995456,0.0014753340000002169,-0.11094239299999997
9.690048939641109,0.0,0.0,0.0,0.0,-0.003614425999998616,0.0015325550000007127,-0.11160507799999997
9.775693311582382,0.0,0.0,0.0,0.0,-0.0037498480000017764,0.0015640260000004957,-0.11269319
9.861337683523654,0.0,0.0,0.0,0.0,-0.003765105999999463,0.0016069410000003614,-0.11185193099999996
9.946982055464927,0.0,0.0,0.0,0.0,-0.003763199000001549,0.0017204290000005784,-0.113603324
10.0326264274062,0.0,0.0,0.0,0.0,-0.003677368000001735,0.0018234249999995455,-0.11302640999999997
10.11827079934747,0.0,0.0,0.0,0.0,-0.0036125180000006196,0.0019245150000006817,-0.11336579899999999
10.203915171288743,0.0,0.0,0.0,0.0,-0.003582001000001611,0.0019731519999997005,-0.115028411
10.289559543230016,0.0,0.0,0.0,0.0,-0.00349998500000126,0.001984595999999783,-0.11402273199999996
10.375203915171289,0.0,0.0,0.0,0.0,-0.003469466999998616,0.0019598009999999277,-0.115644425
10.460848287112562,0.0,0.0,0.0,0.0,-0.0033264160000001652,0.0017728809999990602,-0.11568680399999998
10.546492659053834,0.0,0.0,0.0,0.0,-0.0032711029999994423,0.00162601499999937,-0.11789757000000001
10.632137030995105,0.0,0.0,0.0,0.0,-0.0030956270000004338,0.0014629369999994424,-0.11699759999999998
10.717781402936378,0.0,0.0,0.0,0.0,-0.0029697420000012187,0.001318932000000217,-0.11804249899999997
10.80342577487765,0.0,0.0,0.0,0.0,-0.002815247000000909,0.0011825559999998347,-0.11946898699999997
10.889070146818923,0.0,0.0,0.0,0.0,-0.002689362000001694,0.0010499959999989983,-0.11910948099999996
10.974714518760196,0.0,0.0,0.0,0.0,-0.002641677999999814,0.0008964539999993804,-0.12124586100000001
11.060358890701469,0.0,0.0,0.0,0.0,-0.0026245120000005784,0.0008058549999994113,-0.121222198
11.14600326264274,0.0,0.0,0.0,0.0,-0.002660752000000599,0.0007181169999999071,-0.122448593
11.231647634584013,0.0,0.0,0.0,0.0,-0.002674103000000372,0.0006837849999996592,-0.12425428599999999
11.317292006525285,0.0,0.0,0.0,0.0,-0.002696991000000537,0.000657082000000031,-0.124217719
11.402936378466558,0.0,0.0,0.0,0.0,-0.002744674999998864,0.0006046299999997728,-0.12651658
11.48858075040783,0.0,0.0,0.0,0.0,-0.002780913999998802,0.0005607609999991325,-0.126692146
11.574225122349104,0.0,0.0,0.0,0.0,-0.00280380299999905,0.0005235670000001136,-0.12774747599999997
11.659869494290374,0.0,0.0,0.0,0.0,-0.0028171539999988227,0.0004081730000002892,-0.12958770999999997
11.745513866231647,0.0,0.0,0.0,0.0,-0.0028572080000017763,0.00032711000000062995,-0.13143426199999997
11.83115823817292,0.0,0.0,0.0,0.0,-0.0028476720000014666,0.00026798300000052677,-0.13271593999999998
11.916802610114193,0.0,0.0,0.0,0.0,-0.0028476720000014666,0.0001544950000003098,-0.133038223
12.002446982055465,0.0,0.0,0.0,0.0,-0.0029048920000001033,1.812000000001035e-05,-0.135774195
12.088091353996738,0.0,0.0,0.0,0.0,-0.0028362279999996076,-6.866400000049566e-05,-0.13540911699999997
12.173735725938009,0.0,0.0,0.0,0.0,-0.002862929999999153,-0.00023651100000066094,-0.136691153
12.259380097879282,0.0,0.0,0.0,0.0,-0.0029067990000015698,-0.00034046200000048543,-0.13839819999999997
12.345024469820554,0.0,0.0,0.0,0.0,-0.0028915410000003305,-0.0004043580000008262,-0.13811221699999998
12.430668841761827,0.0,0.0,0.0,0.0,-0.0029106140000010328,-0.00057697299999937,-0.140473992
12.5163132137031,0.0,0.0,0.0,0.0,-0.0028572080000017763,-0.0006380079999992461,-0.14033016599999998
12.601957585644373,0.0,0.0,0.0,0.0,-0.002780913999998802,-0.0007562639999996179,-0.141302019
12.687601957585644,0.0,0.0,0.0,0.0,-0.002677917999999835,-0.0008916850000009191,-0.14381962999999998
12.773246329526916,0.0,0.0,0.0,0.0,-0.002531052000001921,-0.0009431840000004854,-0.14312463999999997
12.858890701468189,0.0,0.0,0.0,0.0,-0.002429962000000785,-0.0010728830000008571,-0.145092308
12.944535073409462,0.0,0.0,0.0,0.0,-0.002082824999998678,-0.001317024000000444,-0.146001965
13.030179445350734,0.0,0.0,0.0,0.0,-0.001937865999998678,-0.0015726090000001136,-0.148705482
13.115823817292007,0.0,0.0,0.0,0.0,-0.001953125,-0.0015153879999996178,-0.14848980299999998
13.201468189233278,0.0,0.0,0.0,0.0,-0.0019035340000002066,-0.0015792839999999586,-0.14998474699999997
13.28711256117455,0.0,0.0,0.0,0.0,-0.0018291479999987814,-0.0017042160000002582,-0.151981413
13.372756933115824,0.0,0.0,0.0,0.0,-0.0019435879999996075,-0.0016345980000007643,-0.152245521
13.458401305057096,0.0,0.0,0.0,0.0,-0.0020847320000001446,-0.0016450880000000723,-0.15512177299999996
13.544045676998369,0.0,0.0,0.0,0.0,-0.001987457000002024,-0.0016508100000010018,-0.155596644
13.629690048939642,0.0,0.0,0.0,0.0,-0.00210762000000031,-0.0015954970000002788,-0.15708550799999998
13.715334420880913,0.0,0.0,0.0,0.0,-0.002271652000001012,-0.001477240999999907,-0.16017159799999997
13.800978792822185,0.0,0.0,0.0,0.0,-0.0022068029999999794,-0.0014095300000001032,-0.15999594299999997
13.886623164763458,0.0,0.0,0.0,0.0,-0.002204895000001983,-0.0013723369999993906,-0.162696153
13.97226753670473,0.0,0.0,0.0,0.0,-0.002290726000001797,-0.0013246529999992873,-0.167511493
14.057911908646004,0.0,0.0,0.0,0.0,-0.0023136140000019623,-0.0014657969999998244,-0.17394158199999998
14.143556280587276,0.0,0.0,0.0,0.0,-0.0023441320000010535,-0.001672745000000475,-0.18183880999999996
14.229200652528547,0.0,0.0,0.0,0.0,-0.002716065000001322,-0.002324103999999494,-0.2028853
14.31484502446982,0.0,0.0,0.0,0.0,-0.0028495789999993804,-0.002882003999999938,-0.214254826
14.400489396411093,0.0,0.0,0.0,0.0,-0.003137589000001384,-0.0038862230000002995,-0.22811183299999999
14.486133768352365,128.0,109.0,172.0,132.0,-0.0042858129999991945,-0.00540542599999938,-0.23979836699999996
14.571778140293638,133.0,109.0,172.0,142.0,-0.006072998000000496,-0.007077217000000857,-0.250796884
14.65742251223491,129.0,109.0,165.0,136.0,-0.007068633999999463,-0.0094442370000003,-0.26067844
14.743066884176182,128.0,109.0,169.0,136.0,-0.007389069000002024,-0.011621475000000103,-0.270058423
14.828711256117455,129.0,109.0,165.0,135.0,-0.0074367520000002685,-0.014217376999999587,-0.278923005
14.914355628058727,136.0,109.0,171.0,145.0,-0.007514954000001239,-0.016695022000000392,-0.288554579
15.0,144.0,109.0,168.0,154.0,-0.007499694999999917,-0.018516540000000248,-0.29896122199999997
15.085644371941273,148.0,109.0,164.0,157.0,-0.007692337000001714,-0.020361899999999267,-0.310342252
15.171288743882545,144.0,109.0,170.0,154.0,-0.00819969200000159,-0.022363663000000145,-0.322358861
15.256933115823818,136.0,109.0,165.0,144.0,-0.008752823000001797,-0.02408409100000064,-0.333387792
15.34257748776509,131.0,109.0,167.0,139.0,-0.009752274000000227,-0.025249480999999463,-0.343702704
15.428221859706362,128.0,109.0,169.0,137.0,-0.011337279999999339,-0.029486655999999556,-0.363578647
15.513866231647635,226.0,109.0,168.0,238.0,-0.012268067000000826,-0.031051636000000826,-0.373147994
15.599510603588907,127.0,109.0,169.0,137.0,-0.013179779000001446,-0.03226947799999991,-0.381857827
15.68515497553018,125.0,109.0,164.0,134.0,-0.014192580999999649,-0.03300190000000036,-0.389874056
15.770799347471453,131.0,109.0,172.0,141.0,-0.015333175999998616,-0.03276061999999946,-0.397936791
15.856443719412724,132.0,109.0,167.0,141.0,-0.016721726000000103,-0.032239913999999814,-0.405668661
15.942088091353996,327.0,311.0,365.0,334.0,-0.01805686999999878,-0.03145027100000064,-0.41256055199999997
16.02773246329527,452.0,420.0,476.0,460.0,-0.0194702150000019,-0.03035163900000093,-0.418816574
16.11337683523654,461.0,417.0,490.0,473.0,-0.021007537999999215,-0.029006958000000083,-0.424563877
16.199021207177815,463.0,424.0,502.0,478.0,-0.02263832099999874,-0.027651786999999928,-0.429592498
16.284665579119086,468.0,429.0,515.0,487.0,-0.02439689699999903,-0.02638721399999966,-0.43428769
16.37030995106036,477.0,422.0,523.0,500.0,-0.026105880999999442,-0.0254306789999994,-0.438522592
16.45595432300163,479.0,423.0,535.0,507.0,-0.02787971500000097,-0.02455425199999972,-0.44229386
16.541598694942905,487.0,442.0,553.0,513.0,-0.029460907000000702,-0.023240088999999742,-0.445308417
16.627243066884176,487.0,442.0,578.0,510.0,-0.030969620000000475,-0.022035599000000516,-0.44746649299999997
16.712887438825447,462.0,467.0,620.0,493.0,-0.03271675099999882,-0.0204153060000003,-0.449050799
16.798531810766722,398.0,439.0,624.0,602.0,-0.03477096599999996,-0.018138885000000826,-0.450181551
16.884176182707993,346.0,406.0,668.0,656.0,-0.03707885800000099,-0.01528739899999998,-0.45025593799999997
16.969820554649267,365.0,387.0,692.0,654.0,-0.03965759300000116,-0.012104034000000041,-0.449812606
17.05546492659054,380.0,330.0,718.0,686.0,-0.042280197000000186,-0.009321212999999773,-0.448623434
17.14110929853181,388.0,310.0,709.0,727.0,-0.044883728000002066,-0.007378578000000857,-0.447463371
17.226753670473084,308.0,212.0,840.0,767.0,-0.04742240899999928,-0.005326270999999494,-0.44556798
17.312398042414355,373.0,227.0,799.0,762.0,-0.050125122000000744,-0.0023183820000003408,-0.443105325
17.39804241435563,357.0,173.0,829.0,808.0,-0.05306625400000087,0.0003843309999993494,-0.439566597
17.4836867862969,388.0,153.0,862.0,784.0,-0.05630683900000122,0.003520011999999184,-0.435010463
17.569331158238175,360.0,162.0,886.0,797.0,-0.05990791299999998,0.007140160000000506,-0.429979309
17.654975530179446,401.0,109.0,1001.0,845.0,-0.06384849600000209,0.010367393999999308,-0.42426103299999995
17.740619902120716,372.0,118.0,987.0,757.0,-0.067901612,0.013801575000000454,-0.418229952
17.82626427406199,393.0,109.0,1067.0,871.0,-0.07208824199999952,0.017540931999999287,-0.41196743399999997
17.911908646003262,439.0,109.0,1174.0,942.0,-0.07646560699999938,0.02143001600000005,-0.404964656
17.997553017944536,561.0,109.0,1219.0,1101.0,-0.08106422400000213,0.024353028000000165,-0.397036567
18.083197389885807,576.0,109.0,1268.0,1101.0,-0.0892295840000017,0.03148746499999966,-0.379226223
18.16884176182708,518.0,109.0,1328.0,1095.0,-0.09405136100000178,0.034320831000000496,-0.37006395999999997
18.254486133768353,494.0,109.0,1357.0,1084.0,-0.09879875200000043,0.037733078000000475,-0.36040194299999995
18.340130505709624,480.0,109.0,1395.0,1103.0,-0.103803635000002,0.04209041600000063,-0.350320995
18.4257748776509,524.0,109.0,1475.0,1179.0,-0.10902404800000198,0.04561996500000021,-0.338948801
18.51141924959217,586.0,109.0,1498.0,1254.0,-0.11475944500000068,0.049319266999999556,-0.327154994
18.597063621533444,611.0,109.0,1512.0,1246.0,-0.12019920399999862,0.05350971200000032,-0.314704522
18.682707993474715,615.0,109.0,1547.0,1244.0,-0.12604522699999876,0.05730628999999965,-0.30213162299999996
18.768352365415986,604.0,109.0,1547.0,1226.0,-0.1320629120000021,0.06137275699999911,-0.289494291
18.85399673735726,614.0,109.0,1565.0,1227.0,-0.13828468300000196,0.06583023099999963,-0.276223332
18.93964110929853,648.0,109.0,1584.0,1253.0,-0.1446857450000003,0.07029628799999976,-0.262658834
19.025285481239806,658.0,109.0,1594.0,1259.0,-0.15116310100000163,0.07416820499999943,-0.24808433599999996
19.110929853181077,674.0,109.0,1598.0,1248.0,-0.15806198099999946,0.07785320300000009,-0.23242363299999996
19.196574225122347,709.0,109.0,1608.0,1274.0,-0.16495895399999938,0.08203315799999977,-0.216284186
19.282218597063622,746.0,109.0,1623.0,1285.0,-0.17217826899999977,0.08650588999999975,-0.20008835199999997
19.367862969004893,726.0,109.0,1627.0,1256.0,-0.17957115200000118,0.09022998799999904,-0.18346792499999998
19.453507340946167,721.0,109.0,1660.0,1249.0,-0.18730735800000176,0.09423923499999987,-0.16630053499999997
19.53915171288744,735.0,109.0,1667.0,1248.0,-0.19507217399999988,0.09806442300000029,-0.14834323499999996
19.624796084828713,781.0,109.0,1674.0,1267.0,-0.20301628100000002,0.10200691200000023,-0.130605191
19.710440456769984,847.0,109.0,1679.0,1288.0,-0.21126365699999994,0.10622215299999915,-0.112734377
19.796084828711255,862.0,109.0,1694.0,1292.0,-0.21982383699999986,0.11054801999999952,-0.094172329
19.88172920065253,816.0,109.0,1721.0,1261.0,-0.22863388100000037,0.11494636599999986,-0.07504740299999996
19.9673735725938,788.0,109.0,1726.0,1234.0,-0.23740196199999986,0.11958599099999923,-0.05537769199999998
20.053017944535075,847.0,109.0,1735.0,1276.0,-0.24655914299999893,0.12459755000000072,-0.035605430999999965
20.138662316476346,947.0,109.0,1723.0,1322.0,-0.25610542300000105,0.1295166020000007,-0.01492536099999997
20.224306688417617,931.0,109.0,1755.0,1302.0,-0.26601982100000043,0.13443565400000068,0.00662231499999999
20.30995106035889,868.0,109.0,1783.0,1264.0,-0.2763023380000007,0.13954353399999953,0.02852308800000003
20.395595432300162,896.0,109.0,1788.0,1263.0,-0.2974090579999995,0.14869785299999982,0.07406783100000003
20.481239804241437,943.0,109.0,1765.0,1237.0,-0.31762504599999986,0.15712452,0.11750256999999997
20.566884176182707,977.0,109.0,1789.0,1263.0,-0.3406696320000009,0.16707229600000062,0.165617228
20.652528548123982,961.0,109.0,1846.0,1291.0,-0.35280990600000095,0.17185878799999976,0.18963116400000002
20.738172920065253,913.0,109.0,1849.0,1237.0,-0.3776817319999992,0.1813488010000004,0.23849391900000005
20.823817292006524,892.0,109.0,1749.0,1157.0,-0.3906230930000021,0.18603801699999956,0.26425981500000006
20.9094616639478,1136.0,109.0,1861.0,1381.0,-0.4038715360000005,0.19060325599999928,0.29046952700000006
20.99510603588907,1085.0,109.0,1875.0,1313.0,-0.4175663000000007,0.1952648159999999,0.317291796
21.080750407830344,984.0,109.0,1836.0,1199.0,-0.4315547940000002,0.19973945599999965,0.344250262
21.166394779771615,1070.0,109.0,1963.0,1354.0,-0.4456977850000001,0.20430183400000068,0.372020543
21.252039151712886,1113.0,109.0,1913.0,1322.0,-0.46025276199999965,0.20933055899999964,0.400669277
21.33768352365416,1155.0,109.0,1865.0,1277.0,-0.47538185100000163,0.21466732000000022,0.430231154
21.42332789559543,1147.0,109.0,1923.0,1302.0,-0.4909210210000019,0.22029209199999933,0.46119356200000006
21.508972267536706,1087.0,109.0,1999.0,1336.0,-0.5066547400000019,0.22565555599999954,0.49253225300000003
21.594616639477977,1080.0,109.0,1970.0,1274.0,-0.5224723820000001,0.23059082099999983,0.5247076749999999
21.68026101141925,1148.0,109.0,1891.0,1239.0,-0.5406932829999995,0.23572254199999954,0.5621542930000001
21.765905383360522,1244.0,109.0,1981.0,1357.0,-0.559484482000002,0.24094009399999905,0.6007764339999999
21.851549755301793,1178.0,109.0,1999.0,1333.0,-0.5765018459999993,0.24532222799999914,0.63572216
21.937194127243067,1150.0,109.0,1999.0,1302.0,-0.5938434599999987,0.25012016300000006,0.671503782
22.02283849918434,1175.0,109.0,1931.0,1244.0,-0.6120128630000004,0.2549390789999997,0.706905484
22.108482871125613,1243.0,109.0,1999.0,1365.0,-0.6303043370000019,0.26021766699999915,0.742342353
22.194127243066884,1230.0,109.0,1996.0,1338.0,-0.6491584780000004,0.2650737759999995,0.776039124
22.279771615008155,1165.0,109.0,1999.0,1309.0,-0.6680374150000006,0.27000141199999916,0.811601877
22.36541598694943,1175.0,109.0,1961.0,1265.0,-0.6874942779999991,0.27457714099999997,0.850200772
