,t,q_w,q_x,q_y,q_z,w_x,w_y,w_z,motor_FR,motor_BR,motor_BL,motor_FL
187,9.35,0.9952918971398406,0.0969228565860643,-1.2408232106952175e-20,-6.016343334041287e-20,-0.010993997001360112,-1.201487239849327e-19,1.9606689394874003e-20,0.0001829016708425617,0.00018290167084256175,0.00012183134994428226,0.0001218313499442823
188,9.4,0.9953187528884118,0.09664668018069256,-1.5315108526720703e-20,-5.988688946733671e-20,-0.011197815686345884,-1.1046568312293177e-19,2.5677922983915694e-20,0.0001744962134833124,0.00017449621348331247,0.00012372268715098877,0.00012372268715098885
189,9.450000000000001,0.9953459782559455,0.09636588717599671,-1.811608811455699e-20,-5.944759258189434e-20,-0.01136475471644345,-1.2502146229875744e-19,3.111007935305826e-20,0.00016658216621194262,0.00016658216621194267,0.00012562980217287493,0.00012562980217287499
190,9.5,0.9953734828460099,0.096081373265922,-2.092993281300782e-20,-5.887726851872335e-20,-0.011496553794924013,-8.626189326213718e-20,3.59031585023017e-20,0.0001591592492638205,0.00015915924926382052,0.00012755626675045348,0.0001275562667504536
191,9.55,0.9954011813850858,0.09579399114219922,-2.2429564535998367e-20,-5.805174774026828e-20,-0.011594936349159297,-4.750514308112744e-20,4.1974392091343386e-20,0.00015222505089061946,0.00015222505089061955,0.00012950458635775945,0.00012950458635775953
192,9.600000000000001,0.995428993645944,0.0955045509432692,-2.3582297588024842e-20,-5.704041359364207e-20,-0.011661605729416153,-3.298726329266988e-20,4.756631776546073e-20,0.00014577476716774287,0.00014577476716774292,0.00013147588284462825,0.0001314758828446283
193,9.65,0.9954568443542275,0.09521382079413623,-2.4022507958957822e-20,-5.584843394614177e-20,-0.011698241652190732,1.0610848192176386e-20,5.0921473169931134e-20,0.00013980100936999764,0.00013980100936999761,0.00013346962734188004,0.00013346962734188004
194,9.700000000000001,0.9954846630803119,0.09492252743045874,-2.3741869119897938e-20,-5.456340768205506e-20,-0.011706496947678278,8.90168245157848e-22,5.0282395950032013e-20,0.00013429370446769003,0.00013429370446769,0.00013548345097684212,0.00013548345097684212
195,9.75,0.9955123841185421,0.09463135689883147,-2.334163874365474e-20,-5.326295743378679e-20,-0.011687994657879371,3.964054372260742e-20,5.12410117798807e-20,0.00012924010518836494,0.00012924010518836497,0.0001375130547293151,0.00013751305472931515
196,9.8,0.9955399463559295,0.09434095532429347,-2.2345754034791558e-20,-5.1833603256095465e-20,-0.01164432551061122,5.415392349011512e-20,5.571455231917457e-20,0.0001246249148900664,0.00012462491489006642,0.00013955223020589467,0.00013955223020589472
197,9.850000000000001,0.9955672931323128,0.09405192973575707,-2.099967938674359e-20,-5.025467024730524e-20,-0.011577045770395757,6.3817913393596e-20,6.098693938334235e-20,0.00012043052099876942,0.0001204305209987695,0.00014159299176732683,0.0001415929917673269
198,9.9,0.9955943720938578,0.0937648489403006,-1.9550373409388048e-20,-4.848943680713191e-20,-0.011487675444983038,6.863136338366587e-20,6.961448185198055e-20,0.0001166373206838235,0.00011663732068382361,0.00014362580919421807,0.00014362580919421815
199,9.950000000000001,0.995621135041589,0.09348024443800348,-1.8484619485044767e-20,-4.6539502706563105e-20,-0.011377696809970394,4.4357926539054074e-20,7.808225501564396e-20,0.00011322411505642089,0.00011322411505642097,0.00014563992070766132,0.0001456399207076614
200,10.0,0.9956475377764509,0.0931986113700485,-1.8042645418885097e-20,-4.443945107173803e-20,-0.011248553205379945,5.539336603568175e-21,8.686956678925695e-20,0.0001101685441930363,0.00011016854419303641,0.0001476236999845923,0.00014762369998459242
201,10.05,0.9956806677016388,0.09284398700323224,-1.701287825711766e-20,-4.209771828763483e-20,-0.020092850310854185,1.0727143529207897e-19,9.150287663352562e-20,0.004554204546584985,0.004554204546584986,8.957672028608148e-05,8.957672028608156e-05
202,10.100000000000001,0.9957495201846447,0.09210258408393356,-1.7026086536429822e-20,-3.9522672187388304e-20,-0.04085794877180064,3.6160754940050965e-19,1.044441903364829e-19,0.0067058487798222705,0.00670584877982227,5.43830683599821e-05,5.4383068359982155e-05
203,10.15,0.9958709902140511,0.09077975286967727,-4.658689628738022e-21,-3.640331930696335e-20,-0.06546928791022863,4.92291133225781e-19,6.042774681593067e-20,0.007106545824055428,0.007106545824055429,0.0003673365961447964,0.00036733659614479575
204,10.200000000000001,0.9960447729207615,0.08885271501812796,-7.920261510830302e-21,-3.518000123923767e-20,-0.08889754451132287,4.614620012807215e-20,4.636804797814992e-20,0.006822983462597786,0.006822983462597784,0.0007506148428265031,0.0007506148428265031
205,10.25,0.9962627895348927,0.08637390113135732,2.6126279037123904e-20,-3.196547949876474e-20,-0.10969344454432754,1.8298481235802398e-18,-2.393044621075384e-20,0.006356918845760741,0.006356918845760742,0.0010428692289520922,0.0010428692289520913
206,10.3,0.9965153258074304,0.0834098530856158,4.96457940306237e-20,-3.056956473924066e-20,-0.12785930408773813,5.503666100003168e-19,-3.926829948833284e-20,0.005869724456197184,0.005869724456197183,0.0012358572099493378,0.0012358572099493374
207,10.350000000000001,0.9967930916102631,0.0800220710966158,6.357989853585459e-20,-3.063388517261524e-20,-0.14369653624078915,-1.0849879459067214e-19,-6.099692496490308e-20,0.005401807039808308,0.0054018070398083075,0.001362791143290027,0.0013627911432900267
208,10.4,0.997087601487161,0.0762647705539815,5.920170825369866e-20,-3.247724522856685e-20,-0.15747282249944902,-2.631424901852497e-19,-7.250031492308735e-20,0.004959341180809329,0.00495934118080933,0.0014528070383646975,0.0014528070383646977
209,10.450000000000001,0.9973911549805821,0.07218645968013072,5.483252603643557e-20,-3.414080170954538e-20,-0.16938815930197285,1.2508257670332009e-19,-5.588430720571009e-20,0.0045433300754032365,0.004543330075403237,0.0015215133137516715,0.0015215133137516722
210,10.5,0.9976968082551345,0.06783126391982065,5.235291077587565e-20,-3.477885755436624e-20,-0.17960387820182538,-3.4002537582702644e-19,-9.870747372973087e-21,0.00415348187035561,0.00415348187035561,0.0015757087218013122,0.0015757087218013124
211,10.55,0.9979983736299565,0.06323960978127356,4.790983481902034e-20,-3.4978872907759725e-20,-0.18826294862457227,-1.8487905167603212e-19,-4.758129613780086e-21,0.0037901981480333168,0.0037901981480333168,0.0016190321827197166,0.0016190321827197168
212,10.600000000000001,0.998290422329981,0.05844856747479972,4.3472514174581246e-20,-3.5159621253403866e-20,-0.19549676772758143,-2.6239192185572e-19,-4.758129613780086e-21,0.0034523085056443995,0.0034523085056443995,0.0016533896697957288,0.0016533896697957288
213,10.65,0.9985682719676341,0.05349213805568827,3.7105451966714756e-20,-3.5445674493440213e-20,-0.20142458177977512,-3.3990339110666817e-19,-7.314438493376587e-21,0.003137791786411889,0.003137791786411889,0.0016802618730632742,0.001680261873063274
214,10.700000000000001,0.9988279597171892,0.04840154637971438,2.4941342166227605e-20,-3.615480955540774e-20,-0.2061547161283365,-4.173667509755469e-19,-1.7539674011762588e-20,0.0028450523237255132,0.0028450523237255132,0.0017005804468248514,0.0017005804468248511
215,10.75,0.9990662093160493,0.04320546658673474,1.2797268157108898e-20,-3.712536064547742e-20,-0.2097876040211021,-3.396255783946836e-19,-2.265229177095559e-20,0.002572898466173161,0.002572898466173161,0.0017149829231780645,0.0017149829231780647
216,10.8,0.999280392852529,0.03793019234973786,6.471543236719454e-21,-3.7842244593790697e-20,-0.2124168226089884,-2.6188163630132465e-19,-2.009598289135909e-20,0.002320109464153721,0.002320109464153721,0.001724145907820496,0.001724145907820496
217,10.850000000000001,0.9994684866469884,0.03259980501045935,1.524492479582473e-22,-3.8557515544075746e-20,-0.2141286250600507,-1.841357257743252e-19,-2.520860065055209e-20,0.0020853318138105976,0.0020853318138105976,0.0017287904110231123,0.0017287904110231123
218,10.9,0.9996290233344391,0.02723635113062113,-4.2180093245977945e-21,-3.9336012836052604e-20,-0.21500194265253747,-1.063394886934663e-19,-2.776490953014859e-20,0.0018672637949774186,0.0018672637949774184,0.0017295391049525946,0.0017295391049525946
219,10.950000000000001,0.9997610431070625,0.021860004753024836,-4.701209582377201e-21,-4.014580158500411e-20,-0.21510966313307572,1.2661419762221624e-19,-3.287752728934159e-20,0.001664956579356097,0.0016649565793560967,0.0017268531120784739,0.0017268531120784737
220,11.0,0.9998640455105093,0.016489196709902686,6.449177069656004e-22,-4.113614335947123e-20,-0.21451947303950347,1.270291134393887e-19,-5.3327998326113593e-20,0.0014774619758221388,0.0014774619758221388,0.0017212048703605157,0.0017212048703605155
221,11.05,0.9999379416030798,0.01114073757060802,2.1307279683943053e-21,-4.250853100025339e-20,-0.21329395407363957,5.001101411848795e-20,-5.588430720571009e-20,0.0013038521557303348,0.0013038521557303348,0.001713029888990171,0.001713029888990171
222,11.100000000000001,0.9999830073055999,0.005829936577500571,1.6897666925120083e-21,-4.383731658236543e-20,-0.21149083990833026,-1.8214267492098173e-19,-5.3327998326113593e-20,0.0011432143833805409,0.0011432143833805409,0.0017026982567680867,0.0017026982567680865
223,11.15,0.9999998386550468,0.0005707133279231414,-6.496708428862877e-21,-4.5273927342509087e-20,-0.2091634234286495,-3.3672364903289884e-19,-6.099692496490311e-20,0.0009946750041283882,0.0009946750041283882,0.0016904827672188404,0.0016904827672188404
224,11.200000000000001,0.9999893093550839,-0.0046243009105888435,-1.661035139352805e-20,-4.683776852546493e-20,-0.20636098255626553,-4.912633183555125e-19,-6.099692496490311e-20,0.0008573800299258978,0.000857380029925898,0.0016765771961828836,0.001676577196182884
225,11.25,0.9999525307403253,-0.009743675231066912,-2.283484678599575e-20,-4.8309148289531394e-20,-0.20312967587764852,-1.0298135322968427e-19,-5.33279983261136e-20,0.0007307463515543404,0.0007307463515543405,0.0016610803133445802,0.00166108031334458
226,11.3,0.9998908139675086,-0.014777112084883607,-2.711184609874453e-20,-4.9776528556239916e-20,-0.19951290052283355,-2.5758476477995325e-19,-5.588430720571009e-20,0.0006141194271571472,0.0006141194271571473,0.0016441479516225536,0.0016441479516225539
227,11.350000000000001,0.9998056345041472,-0.01971537648254163,-2.944109433460015e-20,-5.120510596629657e-20,-0.19555107987062378,-2.4451287209579958e-20,-4.821538056692059e-20,0.0005068309864125453,0.0005068309864125454,0.0016259205014238203,0.0016259205014238205
228,11.4,0.999698599193421,-0.024550225791084037,-2.9820856430220226e-20,-5.2412276662273244e-20,-0.1912819935050768,-2.4077695360695333e-20,-3.543383616893809e-20,0.00040833839754322653,0.0004083383975432268,0.0016065000467969,0.0016065000467969
229,11.450000000000001,0.999571415667195,-0.029274353261639092,-3.212767834749421e-20,-5.324807433752529e-20,-0.18674153824276207,-1.0137442262117869e-19,-2.776490953014859e-20,0.00031832132432023803,0.00031832132432023814,0.0015859674640868737,0.0015859674640868737
230,11.5,0.9994258636824983,-0.03388134804917315,-3.2492724052130444e-20,-5.401708177950759e-20,-0.18196411587769618,1.3149551334968104e-19,-2.265229177095559e-20,0.00023731922004926648,0.0002373192200492666,0.0015652739651902687,0.0015652739651902691
231,11.55,0.9992637680411895,-0.03836566945503137,-2.50953396468143e-20,-5.465199100614917e-20,-0.17698403800655985,2.09129267401757e-19,3.544881454129144e-22,0.00016863953754024772,0.00016863953754024801,0.0015474257335908045,0.0015474257335908045
232,11.600000000000001,0.9990869719730532,-0.04272265348008632,-2.3497267629501247e-20,-5.453999865367045e-20,-0.1718354171593052,-1.0116833405114658e-19,2.3361268061781418e-20,0.00011597616859687594,0.00011597616859687611,0.0015364699483072445,0.0015364699483072445
233,11.65,0.9988973144485985,-0.046948459526381284,-2.770471614922225e-20,-5.379231704623032e-20,-0.16654773395401876,-1.789186326416068e-19,2.5917576941377918e-20,7.915597884497132e-05,7.915597884497141e-05,0.0015342578936896807,0.0015342578936896809
234,11.700000000000001,0.9986966157133444,-0.051039909953729465,-2.8047817599883155e-20,-5.3174142144093024e-20,-0.16114358115578703,5.353403721102887e-20,3.103019470057092e-20,5.4887306328067396e-05,5.488730632806749e-05,0.0015392468971902559,0.0015392468971902557
235,11.75,0.9984866671386866,-0.05499434675856159,-2.840908031626053e-20,-5.266310718097533e-20,-0.1556417079087884,-1.0173968928950263e-19,1.8248650302588417e-20,3.9462434754115645e-05,3.9462434754115666e-05,0.0015481841063757875,0.0015481841063757875
236,11.8,0.9982692200455846,-0.058809581920144335,-3.072372818437915e-20,-5.217573668725382e-20,-0.1500604009119223,-1.0186467521874817e-19,1.8248650302588417e-20,2.993176994322028e-05,2.993176994322036e-05,0.0015579689715912314,0.0015579689715912314
237,11.850000000000001,0.998045973247883,-0.06248390104673791,-3.3048327789525025e-20,-5.168313915377116e-20,-0.14441839946560095,-1.0198507136465647e-19,1.8248650302588417e-20,2.421308748983397e-05,2.4213087489834046e-05,0.001566419430203903,0.001566419430203903
238,11.9,0.9978185613419105,-0.06601606805602801,-3.5382762160401736e-20,-5.118500265942415e-20,-0.13873438268472524,-1.7965463923387096e-19,1.8248650302588417e-20,2.0972074012613463e-05,2.097207401261341e-05,0.001572315346401011,0.001572315346401011
239,11.950000000000001,0.9975885449651969,-0.06940531356610594,-3.966150034837658e-20,-5.055298216525269e-20,-0.13302633017520255,-1.7976574495199578e-19,1.8248650302588417e-20,1.9484680609634456e-05,1.9484680609634412e-05,0.0015751872165423474,0.0015751872165423474
240,12.0,0.9973574031358288,-0.07265131111840878,-4.394973327145182e-20,-4.991454873713849e-20,-0.1273112008887367,-1.7987217934434834e-19,1.8248650302588417e-20,1.922761233577396e-05,1.922761233577389e-05,0.0015748091473169426,0.0015748091473169426
241,12.05,0.997126527340775,-0.07575414888556699,-4.8247244870521545e-20,-4.9269144362494805e-20,-0.12160485121711138,-1.799739431853086e-19,1.8248650302588417e-20,1.9811980724829842e-05,1.9811980724829852e-05,0.001571094644200243,0.001571094644200243
242,12.100000000000001,0.9968972171091491,-0.07871430064315561,-5.2548774898608837e-20,-4.8552516820588937e-20,-0.1159220338464519,-1.8008432726639947e-19,2.3361268061781418e-20,2.097670458189814e-05,2.097670458189819e-05,0.0015640813933840542,0.0015640813933840546
243,12.15,0.996670676911067,-0.08153259715866051,-5.104670065055366e-20,-4.8094680608604487e-20,-0.11027642384872886,1.2998659672461479e-19,3.103019470057092e-20,2.254147141525538e-05,2.2541471415255502e-05,0.0015538778232855525,0.0015538778232855527
244,12.200000000000001,0.9964480142393456,-0.08421019856617465,-4.567962421344129e-20,-4.781780447915945e-20,-0.10468066111675262,2.0737866344573919e-19,3.358650358016742e-20,2.4379138776615618e-05,2.4379138776615736e-05,0.0015406326991859647,0.0015406326991859649
245,12.25,0.996230238746315,-0.08674856796391438,-3.8385623762596245e-20,-4.763353293086948e-20,-0.09914639409789881,2.8476743414258023e-19,3.742096689956217e-20,2.6393207416402863e-05,2.6393207416402958e-05,0.0015245143071473638,0.0015245143071473636
246,12.3,0.9960182623298378,-0.08914944618858428,-3.303346774359402e-20,-4.7275060919885123e-20,-0.09368432258548354,1.2950369902510981e-19,3.486465801996567e-20,2.8512823506029238e-05,2.8512823506029235e-05,0.0015057044890348186,0.0015057044890348188
247,12.350000000000001,0.9958129000599247,-0.09141482779041238,-2.769131428336276e-20,-4.691155524869886e-20,-0.08830424018202415,2.0691015509657718e-19,3.614281245976392e-20,3.068379159676659e-05,3.0683791596766656e-05,0.0014843906338027045,0.0014843906338027045
248,12.4,0.9956148718467623,-0.09354693816442997,-2.23588438345399e-20,-4.65437765506294e-20,-0.08301507543043697,2.0677144711034503e-19,3.614281245976392e-20,3.287171217370457e-05,3.287171217370452e-05,0.0014607686595044596,0.0014607686595044596
249,12.450000000000001,0.9954248047521544,-0.09554821183165726,-1.7035720790214094e-20,-4.61725513708874e-20,-0.07782493304550352,2.0664122553980701e-19,3.742096689956217e-20,3.506584159186372e-05,3.506584159186383e-05,0.0014350469538549437,0.0014350469538549437
250,12.5,0.9952432358512049,-0.09742127186116235,-9.776517415074927e-21,-4.582492063179141e-20,-0.07274113473406746,4.391593247120767e-19,4.892435685774643e-20,3.727174623816543e-05,3.727174623816553e-05,0.0014074391666927472,0.0014074391666927472
251,12.55,0.9950706155575063,-0.0991689104094148,-2.5016601258507106e-21,-4.5217725070837084e-20,-0.06777025876275126,5.1224392017940556e-20,5.659328349653593e-20,3.95097403592035e-05,3.950974035920371e-05,0.00137816315922586,0.00137816315922586
252,12.600000000000001,0.9949073113341051,-0.10079407031832933,-4.85769881085652e-21,-4.3393968325669633e-20,-0.06291817645740419,-1.0406731749424276e-19,7.06529823343167e-20,4.18079237185788e-05,4.180792371857893e-05,0.001347435149286818,0.0013474351492868183
253,12.65,0.994753611723806,-0.10229982766224247,-3.3244235887265143e-21,-4.154982679206429e-20,-0.058190083600209434,2.8348603476170956e-19,9.11034533710887e-20,4.4196273892770594e-05,4.41962738927707e-05,0.0013154654291201522,0.0013154654291201526
254,12.700000000000001,0.994609730641458,-0.10368937510957563,6.936062583487371e-21,-4.00251624414335e-20,-0.053590527698909256,3.995602346663325e-19,1.1283207884765894e-19,4.6694171514514665e-05,4.6694171514514915e-05,0.0012824465918913972,0.0012824465918913975
255,12.75,0.9944758118699478,-0.10496600603470559,1.7238214099819452e-20,-3.7991964095289077e-20,-0.049123435048132685,3.9927738230763397e-19,1.3072624100483441e-19,4.9318650013168634e-05,4.9318650013168824e-05,0.0012485612955444561,0.0012485612955444563
256,12.8,0.9943519336968237,-0.10613309941051821,2.7572656091950685e-20,-3.554674344388988e-20,-0.04479214078923814,3.214301506566058e-19,1.460640942824134e-19,5.2076571556669446e-05,5.2076571556669595e-05,0.0012139733446223622,0.0012139733446223622
257,12.850000000000001,0.9942381136288502,-0.10719410554873714,3.406401911424489e-20,-3.246857530176044e-20,-0.04059942110434815,2.0481532657708048e-19,1.4989855760180815e-19,5.4963274460479e-05,5.4963274460479004e-05,0.0011788261885978784,0.0011788261885978784
258,12.9,0.9941343131331876,-0.1081525326889259,3.9584667891150076e-20,-2.9258464058391704e-20,-0.03654752406095697,1.6577942866472294e-19,1.486204031620099e-19,5.7976675931187556e-05,5.797667593118759e-05,0.0011432578264472118,0.0011432578264472116
259,12.950000000000001,0.9940404423651953,-0.10901193437848279,4.0267428450031524e-20,-2.562094473901898e-20,-0.03263819890578087,-6.710841333317155e-20,1.4478593984261516e-19,6.11063300516769e-05,6.110633005167685e-05,0.0011073899672251765,0.0011073899672251765
260,13.0,0.9939563648447834,-0.10977589761526425,3.901151193845853e-20,-2.1808723499070947e-20,-0.028872724790819926,-2.853095409925698e-20,1.4350778540281692e-19,6.433546417730839e-05,6.433546417730833e-05,0.0010713302647337144,0.0010713302647337144
261,13.05,0.9938819020480686,-0.11044803172331712,3.967253755355647e-20,-1.824421658506195e-20,-0.025251938202520044,8.762581693755906e-20,1.4222963096301868e-19,6.7648645438729e-05,6.76486454387289e-05,0.001035180467243082,0.001035180467243082
262,13.100000000000001,0.9938168378870261,-0.11103195791911975,4.416776244512887e-20,-1.523815517002876e-20,-0.021776259219858138,2.425875894050302e-19,1.3456070432422919e-19,7.102464742470922e-05,7.102464742470913e-05,0.0009990294645540335,0.0009990294645540335
263,13.15,0.9937609230522971,-0.11153129954202123,4.864076102197776e-20,-1.2393303460998606e-20,-0.018445717208391898,9.807205596746693e-21,1.294480865650362e-19,7.444413899826018e-05,7.444413899826016e-05,0.000962961107748123,0.0009629611077481227
264,13.200000000000001,0.9937138791979074,-0.11194967292559613,4.634859838951459e-20,-8.954483031067812e-21,-0.015259975498386175,-1.0661837481631661e-19,1.217791599262467e-19,7.78844740740565e-05,7.788447407405638e-05,0.0009270493980096816,0.0009270493980096815
265,13.25,0.9936754029510872,-0.11229067888002159,4.595519605672283e-20,-5.95911655222442e-21,-0.01221835560839183,8.719428868004911e-20,1.1283207884765894e-19,8.132327142743723e-05,8.132327142743705e-05,0.0008913619584905967,0.0008913619584905966
266,13.3,0.9936451697315848,-0.11255789477544073,5.03547348682068e-20,-3.701771173477027e-21,-0.009319860877335799,2.4224927768840232e-19,1.0516315220886944e-19,8.474325066893198e-05,8.47432506689319e-05,0.0008559652575934524,0.0008559652575934523
267,13.350000000000001,0.9936228373711837,-0.11275486718839156,5.666507650606032e-20,-1.79286281984034e-21,-0.00656319811934452,2.034354676783169e-19,1.0005053444967643e-19,8.811793839478969e-05,8.81179383947896e-05,0.0008209109803000964,0.0008209109803000964
268,13.4,0.9936080495264604,-0.11288510507899334,6.295293040618127e-20,-7.817729004175411e-23,-0.003946800193924406,2.0341278922660092e-19,9.238160781088693e-20,9.143380609469675e-05,9.143380609469668e-05,0.0007862571475433065,0.0007862571475433063
269,13.450000000000001,0.9936004388746663,-0.11295207351783915,6.632906288577247e-20,1.7704982214803886e-21,-0.0014688465424833926,8.707131645078271e-20,8.535175839199654e-20,9.467265248108806e-05,9.467265248108799e-05,0.0007520523749470174,0.0007520523749470174
270,13.5,0.9935996300965542,-0.11295918788015044,6.776607864869652e-20,3.722982447483781e-21,0.000872716829323678,-2.9260467875291154e-20,8.151729507260179e-20,9.782243801564449e-05,9.782243801564445e-05,0.0007183454061966413,0.0007183454061966412
271,13.55,0.9936052426358893,-0.11290980856813378,6.53342653335052e-20,5.966733630004493e-21,0.003080154290349796,-1.0680735908958692e-19,7.576560009350966e-20,0.00010093222650925409,0.000100932226509254,0.0006852396062482489,0.000685239606248249
272,13.600000000000001,0.9936168932367694,-0.11280723623966736,6.578370297431905e-20,7.79944833324211e-21,0.005155924394825529,9.53724769488453e-21,7.19311367741149e-20,0.00010404413258641407,0.00010404413258641401,0.000652828730672602,0.0006528287306726019
273,13.65,0.9936341982828845,-0.1126547073344796,6.477284653578412e-20,9.649697934347801e-21,0.007102667638579612,-4.8609073778086197e-20,6.68185190149219e-20,0.00010716620416208255,0.00010716620416208249,0.0006211685697256413,0.0006211685697256413
274,13.700000000000001,0.9936567759319274,-0.11245538997357267,6.51952604560279e-20,1.1222055493088314e-20,0.008923186212148822,2.896803655807473e-20,6.234497847562802e-20,0.00011029700955087736,0.0001102970095508773,0.0005902985660564557,0.0005902985660564556
275,13.75,0.993684248030999,-0.11221238038459622,6.560080272448415e-20,1.2632625598310359e-20,0.010620424084685444,-4.8560169750043846e-20,5.46760518368385e-20,0.00011342631237695519,0.00011342631237695515,0.0005602451540684663,0.0005602451540684663
276,13.8,0.9937162418297008,-0.11192869974532493,6.358310487487804e-20,1.4169381517053056e-20,0.012197449539417086,-1.2608700149364761e-19,5.1480665737342873e-20,0.00011654765036468017,0.00011654765036468018,0.0005310333254865738,0.0005310333254865737
277,13.850000000000001,0.9937523914982744,-0.11160729142836424,6.011628670200679e-20,1.5818922764536307e-20,0.01365744125982871,-1.4544598091379394e-19,5.0841588517443747e-20,0.00011964937307559539,0.00011964937307559537,0.000502680299446729,0.0005026802994467288
278,13.9,0.9937923394695596,-0.11125101853573482,5.423342448769851e-20,1.765721008141701e-20,0.015003674518822447,-3.0052299279242838e-19,4.572897075825075e-20,0.00012272268396837545,0.0001227226839683754,0.00047520140114400887,0.0004752014011440088
279,13.950000000000001,0.9938357376032522,-0.11086266179722763,4.8339478574646066e-20,1.9382871662117336e-20,0.016239506702904662,-1.8416206893694009e-19,4.1255430218956866e-20,0.0001257583055603719,0.00012575830556037183,0.00044860821411552015,0.0004486082141155202
280,14.0,0.9938822481853191,-0.11044491778388844,4.533007330298514e-20,2.0720878716423517e-20,0.017368363709307146,-8.71892163491645e-20,3.997727577915862e-20,0.00012875398664335724,0.00012875398664335727,0.00042291527364696717,0.0004229152736469671
281,14.05,0.993931544769111,-0.1100003974475733,4.1836690563667376e-20,2.2079139815898317e-20,0.0183937273925802,-1.8409993732197888e-19,3.8699121339360366e-20,0.00013170613682925438,0.00013170613682925435,0.0003981329121457394,0.0003981329121457394
282,14.100000000000001,0.9939833128732478,-0.10953162492334703,3.689581757233502e-20,2.3564473154782076e-20,0.019319125095316185,-2.228446809789602e-19,3.742096689956211e-20,0.00013460851647756513,0.00013460851647756513,0.0003742659748498477,0.00037426597484984764
283,14.15,0.9940372505438422,-0.10904103659969912,3.146837045288963e-20,2.5046882628145195e-20,0.020148116710663466,-1.8403609676750076e-19,3.422558080006649e-20,0.0001374584615009352,0.00013745846150093507,0.0003513187857752533,0.00035131878577525323
284,14.200000000000001,0.9940930687849789,-0.10853098049612193,2.747716321958086e-20,2.627448766331099e-20,0.020884284158224357,-1.840066959691684e-19,3.071065609062131e-20,0.00014025175508041487,0.00014025175508041487,0.0003292922883975519,0.00032929228839755184
285,14.25,0.9941504918760984,-0.10800371585383055,2.1792797558964553e-20,2.761393301030033e-20,0.021531221417731197,-2.518386038288431e-19,2.6876192771226563e-20,0.00014298779132720075,0.00014298779132720075,0.00030818757964190535,0.0003081875796419053
286,14.3,0.994209257579355,-0.10746141298553605,1.5620764752494225e-20,2.8942173721189624e-20,0.022092524851541884,-2.227299647526341e-19,2.6876192771226563e-20,0.000145666851404801,0.00014566685140480096,0.0002880047020821112,0.00028800470208211127
287,14.350000000000001,0.994269117251497,-0.10690615332428834,1.1620056853391574e-20,3.005175191905725e-20,0.022571784797405254,-1.5484316153829905e-19,2.687619277122656e-20,0.00014829290520324053,0.0001482929052032405,0.0002687448066009249,0.00026874480660092495
288,14.4,0.994329835867724,-0.10633992967365788,8.342380230627059e-21,3.1075176156980215e-20,0.02297257824068511,-1.5481573009643082e-19,2.6237115551327433e-20,0.00015087198587865103,0.00015087198587865103,0.00025040960570373635,0.00025040960570373624
289,14.450000000000001,0.9943911919698993,-0.1057646466133631,3.370275414623453e-21,3.219927796758025e-20,0.0232984619983673,-2.226507601058879e-19,2.1124497792134435e-20,0.00015341509396494813,0.00015341509396494808,0.00023300362640716092,0.00023300362640716083
290,14.5,0.9944529775453953,-0.10518212106765364,-1.8546942154985557e-21,3.323004371577537e-20,0.023552967116214168,-1.7415980657026154e-19,1.665095725284056e-20,0.00015593628290880084,0.00015593628290880074,0.0002165334518317467,0.0002165334518317467
291,14.55,0.9945149978491951,-0.10459408298107808,-4.922526425333573e-21,3.3912316341593306e-20,0.02373959447108162,-1.062852956576187e-19,1.153833949364756e-20,0.00015845382272551095,0.00015845382272551092,0.0002010085161526345,0.00020100851615263447
292,14.600000000000001,0.9945770711751738,-0.10400217610480979,-7.275220493466507e-21,3.443878344399022e-20,0.023861810372610797,-9.657944496636526e-20,9.621107833950185e-21,0.0001609902417479324,0.00016099024174793234,0.00018644145628693163,0.0001864414562869316
293,14.65,0.9946390285839001,-0.10340795888009174,-9.63755106510877e-21,3.4869886240236275e-20,0.02392304268171925,-1.0626610670671484e-19,4.188951464807621e-21,0.0001635713461983274,0.00016357134619832735,0.00017284712970401525,0.0001728471297040152
294,14.700000000000001,0.9947007135922026,-0.10281290542176903,-1.249382353189183e-20,3.523588273322027e-20,0.023926676197665826,-1.2565195072420689e-19,1.1533346702867767e-21,0.00016622532723849372,0.00016622532723849367,0.00016024135633822687,0.00016024135633822692
295,14.75,0.994761981827466,-0.10221840662389617,-1.4270567784158152e-20,3.5438365900215275e-20,0.023876047562973218,-3.35564289887745e-20,-4.44358379461036e-22,0.00016897872311529973,0.00016897872311529973,0.0001486369463154276,0.0001486369463154276
296,14.8,0.9948227006500394,-0.10162577140298075,-1.4843614612927224e-20,3.5500762801865574e-20,0.023774438602224522,5.220168835411236e-21,-4.44358379461036e-22,0.00017185398997785135,0.00017185398997785135,0.00013804043058199825,0.00013804043058199825
297,14.850000000000001,0.9948827487423638,-0.1010362281387991,-1.4813612359724425e-20,3.550557252810568e-20,0.023625067234331228,-4.474189753131084e-21,5.142574503876516e-22,0.0001748679711567813,0.0001748679711567813,0.00012845002089987003,0.00012845002089987006
298,14.9,0.99494201566546,-0.10045092635195288,-1.4178125428080266e-20,3.547697593815317e-20,0.023431077950013188,4.3997984331640896e-20,1.313103975261558e-21,0.00017802934533903058,0.00017802934533903058,0.00011985326863246376,0.00011985326863246372
