x,y,z,yaw,x_ref,y_ref,z_ref,yaw_ref
-4.041441917419434,2.0648643970489506,5.217722415924072,57.573169921832424,-4.312740170234084,2.111900184554933,5.218222629870247,-0.2564527745263001
-4.142733097076416,1.9921928644180305,5.218855381011963,57.1394518682402,-4.400650065259211,2.0091865620878475,5.200640650865222,-0.2564527745263001
-4.2653608322143555,1.8751869201660163,5.217807292938232,56.621676206238575,-4.482411476475549,1.8952503460440548,5.184288368621955,-0.2564527745263001
-4.348645210266113,1.773722410202027,5.203216552734375,57.01465725934799,-4.557911402260262,1.7707211991716434,5.169188383465012,-0.2564527745263001
-4.411981582641602,1.6718366146087653,5.185403347015381,57.61461836675105,-4.62704549492646,1.636287325516344,5.1553615649317726,-0.2564527745263001
-4.46612024307251,1.5680885314941413,5.163872718811035,57.31206748435759,-4.689718204941073,1.4926916670966055,5.14282702292885,-0.2564527745263001
-4.50955057144165,1.458313703536988,5.145158767700195,56.757227754727026,-4.718604120721165,1.4177043008186734,5.137049839772832,-0.2564527745263001
-4.5430803298950195,1.324806213378907,5.1354875564575195,56.33439193665642,-4.771425169298097,1.2618685473056837,5.126485630057445,-0.2564527745263001
-4.563398838043213,1.1874157190322883,5.128519058227539,56.21745111271016,-4.8175852895298785,1.0989402155107064,5.117253606011089,-0.2564527745263001
-4.578634738922119,1.0269736051559455,5.124875068664551,57.04838636492519,-4.857020683979319,0.9298197206371033,5.1093665271212005,-0.2564527745263001
-4.591984748840332,0.8649315237998969,5.126760959625244,57.39556848796715,-4.889676849384995,0.7554416985649978,5.102835294040066,-0.2564527745263001
-4.612058162689209,0.7011863589286811,5.1275763511657715,56.96154606587417,-4.915508651989656,0.5767698406332503,5.097668933519134,-0.2564527745263001
-4.637641906738281,0.5502853989601142,5.136072158813477,55.992923286364935,-4.934480389919132,0.3947915678479107,5.093874585933238,-0.2564527745263001
-4.675589084625244,0.29772338271141113,5.146572113037109,55.17996549106152,-4.94656584252554,0.21051257394985368,5.091457495411957,-0.2564527745263001
-4.697155952453613,0.1235436946153647,5.1424126625061035,55.60834334846486,-4.951748306626572,0.0249512674990764,5.09042100259175,-0.2564527745263001
-4.71986198425293,-0.06545223295688567,5.131439208984375,56.16731609086114,-4.950020619590799,-0.16086685630881412,5.090766539998905,-0.2564527745263001
