x,y,z,yaw,x_ref,y_ref,z_ref,yaw_ref
-3.625596284866333,2.3463234901428227,5.397346019744873,0.0,-4.066883610967667,2.316021286627893,5.267393941723531,0.0
-3.9228568077087402,2.2071299552917485,5.339443683624268,68.00957505684273,-4.218803290780539,2.2028235717942684,5.237010005760957,-0.2564527745263001
-4.039188861846924,2.1157038211822514,5.297972679138184,68.56644319074385,-4.312740170234084,2.111900184554933,5.218222629870247,-0.2564527745263001
-4.115728378295898,2.0316886901855473,5.277885913848877,69.07590292797484,-4.400650065259211,2.0091865620878475,5.200640650865222,-0.2564527745263001
-4.193933010101318,1.9104583263397223,5.265690803527832,69.8100048124691,-4.482411476475549,1.8952503460440548,5.184288368621955,-0.2564527745263001
-4.259666442871094,1.7838355302810676,5.259618282318115,70.53424792503215,-4.557911402260262,1.7707211991716434,5.169188383465012,-0.2564527745263001
-4.321526527404785,1.6759116649627692,5.251869201660156,70.22087466267126,-4.62704549492646,1.636287325516344,5.1553615649317726,-0.2564527745263001
-4.39530611038208,1.5574932098388679,5.245877742767334,70.4821239277649,-4.689718204941073,1.4926916670966055,5.14282702292885,-0.2564527745263001
-4.468996524810791,1.4306855201721198,5.2410712242126465,70.86075435188735,-4.745842912982914,1.3407277980720196,5.131602081320482,-0.2564527745263001
-4.530947208404541,1.3047565221786506,5.235620498657227,71.25264173187189,-4.795342049658357,1.1812355390957776,5.121702253985394,-0.2564527745263001
-4.58704948425293,1.166524767875672,5.22804594039917,72.01131958360789,-4.838147202709224,1.0150963160882132,5.11314122337522,-0.2564527745263001
-4.651583671569824,0.988445162773133,5.209463596343994,72.16574225477892,-4.874199211564672,0.8432282890809336,5.10593082160413,-0.2564527745263001
-4.700462341308594,0.8379623293876655,5.1938300132751465,72.11954327148638,-4.903448249106425,0.666581278051745,5.10008101409578,-0.2564527745263001
-4.7452073097229,0.6600154638290412,5.180422782897949,72.18798088203349,-4.925853890534331,0.48613151379247294,5.0955998858101985,-0.2564527745263001
-4.771660327911377,0.47783008217811646,5.172039985656738,72.40651689639085,-4.950020619590799,-0.16086685630881412,5.090766539998905,-0.2564527745263001
-4.77688455581665,-0.08183293044567044,5.161561012268066,72.20357724545916,-4.94138516923707,-0.34591488299004836,5.092493630069651,-0.2564527745263001
-4.767708778381348,-0.2777162790298456,5.166764259338379,71.36994561639393,-4.925853890534331,-0.5291701539637602,5.0955998858101985,-0.2564527745263001
-4.749584197998047,-0.46169811487197815,5.171151638031006,71.13735875945596,-4.903448249106425,-0.7096199182230324,5.10008101409578,-0.2564527745263001
-4.723837852478027,-0.6967349052429193,5.163986682891846,71.30784104730513,-4.874199211564672,-0.8862669292522208,5.10593082160413,-0.2564527745263001
-4.706260681152344,-0.8488534688949578,5.160005569458008,70.3508017400641,-4.771425169298098,-1.304907187476971,5.126485630057445,-0.2564527745263001
-4.6025896072387695,-1.2642995119094842,5.204167366027832,66.50704327282958,-4.718604120721165,-1.460742940989961,5.137049839772832,-0.2564527745263001
-4.382288932800293,-1.6828408241271966,5.250168800354004,66.02373716645862,-4.520950851352873,-1.8773068454015542,5.17658049364649,-0.2564527745263001
-4.316407680511475,-1.787487626075744,5.270949840545654,63.10666979724519,-4.442306594999205,-1.9966219789817685,5.1923093449172235,-0.2564527745263001
-4.130940914154053,-2.0444951057434078,5.325381278991699,61.19161692582672,-4.2188032907805395,-2.2458622119655565,5.237010005760957,-0.2564527745263001
-4.018404483795166,-2.163408756256103,5.341646194458008,58.04943090628907,-4.118969256113417,-2.324492880466082,5.256976812694381,-0.2564527745263001
-3.936405658721924,-2.2347743511199947,5.357657432556152,56.49822206357403,-4.0133760458463685,-2.3903962818064874,5.278095454747791,-0.2564527745263001
-3.8327488899230957,-2.3022360801696773,5.379683017730713,54.76041783430597,-3.8445091455052847,-2.464610780690563,5.311868834816008,-0.2564527745263001
-3.7087597846984863,-2.361927509307861,5.404041290283203,52.285477299179924,-3.7251733935513043,-2.4972613038891636,5.335735985206804,-0.2564527745263001
-3.574718952178955,-2.4062480926513667,5.421957969665527,51.623472364379076,-3.6006227272922238,-2.516229763954486,5.36064611845862,-0.2564527745263001
-3.411752939224243,-2.4355077743530265,5.442742347717285,51.17474916364468,-3.4710292869492445,-2.521411332649237,5.386564806527216,-0.2564527745263001
-3.233163356781006,-2.4375061988830558,5.480537414550781,50.417909798320466,-3.336572182310828,-2.512777374295517,5.413456227454899,-0.2564527745263001
-3.0847408771514893,-2.417648792266845,5.527028560638428,49.56459332465948,-3.1974372451868733,-2.490375604028449,5.44128321487969,-0.2564527745263001
-2.963578939437866,-2.385903596878051,5.572892189025879,48.26329559300522,-2.980386255863885,-2.431249763985,5.484693412744288,-0.2564527745263001
-2.803908348083496,-2.3268413543701163,5.628722190856934,46.16196607410254,-2.9059092608759545,-2.4048392396965332,5.499588811741874,-0.2564527745263001
-2.6859664916992188,-2.27401041984558,5.664551734924316,45.553351785179935,-2.753919131579461,-2.34217735803251,5.5299868376011725,-0.2564527745263001
-2.5439600944519043,-2.1960856914520255,5.703714370727539,44.28243952385376,-2.5980564487096025,-2.2666904768355534,5.561159374175144,-0.2564527745263001
-2.421138286590576,-2.1174070835113517,5.735716819763184,43.21194520428259,-2.4385366285103265,-2.1787957705450993,5.593063338214999,-0.2564527745263001
-2.29842209815979,-2.030449390411376,5.7617716789245605,42.09306206443619,-2.2755801417182275,-2.078978984819785,5.625654635573419,-0.2564527745263001
-2.1327271461486816,-1.9081733226776116,5.792690277099609,40.623336423964886,-2.109412208852207,-1.967791752088593,5.658888222146623,-0.2564527745263001
-2.006777763366699,-1.8108475208282464,5.812935829162598,39.77171784756611,-1.940262488938408,-1.8458485429820637,5.692718166129383,-0.2564527745263001
-1.860182285308838,-1.6943504810333245,5.831779956817627,38.936172678894316,-1.7683647621008312,-1.7138232704913652,5.727097711496898,-0.2564527745263001
-1.6923800706863403,-1.567567586898803,5.853537559509277,38.768964000838494,-1.5939566064561617,-1.5724455656221619,5.761979342625832,-0.2564527745263001
-1.5171022415161133,-1.4393705129623406,5.874342918395996,38.377105485052766,-1.4172790697594504,-1.4224967451256816,5.797314849965175,-0.2564527745263001
-1.3343791961669922,-1.3154062032699578,5.898553848266602,37.75559351423513,-1.328165477774164,-1.3445654036907524,5.815137568362232,-0.2564527745263001
-1.1459254026412964,-1.1921409368515008,5.925914287567139,37.598820773277104,-1.1485426029371746,-1.1833272501950651,5.85106214332963,-0.2564527745263001
-0.9792946577072144,-1.0730187892913812,5.962540149688721,37.08344573691108,-0.9672659492556177,-1.0156684238051552,5.8873174740659415,-0.2564527745263001
-0.8008952736854553,-0.9262099266052238,6.007870197296143,37.26713178199701,-0.7845860573664977,-0.842515482564032,5.923853452443765,-0.2564527745263001
-0.6291826963424683,-0.7710337042808525,6.054887771606445,38.37565262707788,-0.600755407308196,-0.6648253474631732,5.960619582455426,-0.2564527745263001
-0.47650009393692017,-0.630958139896392,6.099088668823242,38.80384036979005,-0.4160280695703815,-0.483580014066941,5.997565050002988,-0.2564527745263001
-0.3189931809902191,-0.4883958101272575,6.147589206695557,38.97623450663515,-0.23065935394572762,-0.29978112556366715,6.034638793127919,-0.2564527745263001
-0.16095422208309174,-0.34519320726394576,6.1937642097473145,38.994661790710886,-0.13781451579832957,-0.20724112351623766,6.053207760757399,-0.2564527745263001
0.031683892011642456,-0.1632829308509819,6.235255241394043,39.0125902124998,0.04803571850061325,-0.021519320085644587,6.0903778076171875,-0.2564527745263001
0.20212088525295258,0.0024490859359510455,6.257866382598877,40.66539046770865,0.23388595279955604,0.1642024833449485,6.127547854476976,-0.2564527745263001
0.38308337330818176,0.1741855591535576,6.286136150360107,43.21702980774841,0.41947932536179944,0.348897904601473,6.164666528989424,-0.2564527745263001
0.5808427929878235,0.3548982739448555,6.327146530151367,44.369194679670706,0.6045593294566584,0.5315462337591549,6.201682529808396,-0.2564527745263001
