x,y,z,yaw,x_ref,y_ref,z_ref,yaw_ref
-4.0524067878723145,-2.070362329483032,5.119265079498291,65.89869574736865,-4.169614982967401,-2.2867429175737257,5.246847667323585,-0.2564527745263001
-3.9183082580566406,-2.1617412567138667,5.156904697418213,65.00299747220856,-4.066883610967668,-2.3590599267991808,5.267393941723531,-0.2564527745263001
-3.8394134044647217,-2.217263221740722,5.195801734924316,64.0963059595622,-3.9584650504134924,-2.418458635827408,5.289077653834366,-0.2564527745263001
-3.7546212673187256,-2.268811464309692,5.229485511779785,63.39230914511205,-3.8445091455052847,-2.464610780690563,5.311868834816008,-0.2564527745263001
-3.674800157546997,-2.311376094818115,5.254462718963623,62.82992020214907,-3.7251733935513043,-2.4972613038891636,5.335735985206804,-0.2564527745263001
-3.5914833545684814,-2.3467857837676998,5.276857852935791,61.94408319849455,-3.6006227272922238,-2.516229763954486,5.36064611845862,-0.2564527745263001
-3.503462076187134,-2.3673849105834956,5.298480033874512,60.58391519242418,-3.4710292869492445,-2.521411332649237,5.386564806527216,-0.2564527745263001
-3.3631033897399902,-2.3731310367584224,5.336971759796143,58.868827529539054,-3.336572182310828,-2.512777374295517,5.413456227454899,-0.2564527745263001
-3.2612717151641846,-2.3639030456542964,5.36448335647583,57.261270735734804,-3.1974372451868733,-2.490375604028449,5.44128321487969,-0.2564527745263001
-3.130251407623291,-2.3375999927520748,5.402421951293945,55.67525750703507,-3.0538167725724215,-2.45432982410089,5.470007309402581,-0.2564527745263001
-3.0111947059631348,-2.3009710311889644,5.435507774353027,53.75351352117948,-2.9059092608759545,-2.4048392396965332,5.499588811741874,-0.2564527745263001
-2.8698890209198,-2.2504961490631095,5.46923828125,51.542009761463255,-2.753919131579461,-2.34217735803251,5.5299868376011725,-0.2564527745263001
-2.73184871673584,-2.2021987438201895,5.491158485412598,49.446174169619034,-2.5980564487096025,-2.2666904768355534,5.561159374175144,-0.2564527745263001
